Date,Log_Returns,Realised_Volatility,RSI,MACD,Normalised_Volume,Momentum
2012-08-01,-0.0030345997438324165,0.1393527342444963,63.87111949621646,0.12580421315281287,0,0.0017196057377413254
2012-08-02,-0.007401322337474732,0.14009531105430495,53.07519272783709,0.058794199866038066,0,-0.008361356828465949
2012-08-03,0.01886100764091855,0.15389626583902052,61.930881172625355,0.12212118509615588,0,0.0207906383405021
2012-08-06,0.0023262920831772027,0.14931974851892132,60.204415058619446,0.16472760253253171,0,0.03236540311353564
2012-08-07,0.005094003505451347,0.14943116678343954,59.66832760050539,0.20859381768639929,0,0.047104565604870086
2012-08-08,0.0006208072592905084,0.14517338877626454,58.87232825945388,0.22332723076207817,0,0.04808391588970018
2012-08-09,0.00041391432564522073,0.14510190043157023,65.2488684980902,0.21726100677460414,0,0.031456500653567865
2012-08-10,0.002185609813849981,0.14276994038783086,72.58285895198716,0.20879100391241356,0,0.01435835569203836
2012-08-13,-0.0012527844067865834,0.13394279155556268,79.3489935894475,0.177805523447208,0,0.01357793717436695
2012-08-14,-0.00012800819269913476,0.13334286131289233,79.51959766177794,0.14079144585121206,0,0.017842224079761104
2012-08-15,0.0011393506934260637,0.13175674073206525,74.91592150785205,0.10935058406785592,0,0.022099525778320084
2012-08-16,0.007075906621523541,0.13197267263116785,69.60025322800055,0.11920145847749486,0,0.03700432439899015
2012-08-17,0.0018702499916701256,0.131904060785076,71.24423614154385,0.12230341792237898,0,0.019533675316243837
2012-08-20,-2.1000220503135806e-05,0.12525151750070135,77.18265376947164,0.10909492555386813,0,0.01714333827422143
2012-08-21,-0.003504132306715664,0.12064457326702627,76.34711876927327,0.06468986802790866,0,0.008435291841503822
2012-08-22,0.00022597446584713275,0.113833011387587,88.88492641357348,0.02584558205020071,0,0.008037207111843303
2012-08-23,-0.008104754976528001,0.11941067744323773,61.608059704249186,-0.05848148616009441,0,-0.0005134566529088058
2012-08-24,0.006434255709243015,0.10904311953645503,65.77161829739534,-0.07789331279643974,0,0.0037420413978181966
2012-08-27,-0.000489119599490985,0.08958135674410327,59.64018376944847,-0.09773040379260955,0,0.004508856628073099
2012-08-28,-0.0008083266079446951,0.08964863723420188,57.46620384483037,-0.1185242224653047,0,0.0038257031619222115
2012-08-29,0.0008436440322771581,0.08767785063263187,58.00546193137227,-0.1284410603199213,0,0.0035289090990182626
2012-08-30,-0.007836626301382403,0.0919788673509315,44.29187646910915,-0.18371773118707846,0,-0.011325217198085213
2012-08-31,0.005060175689033802,0.08796010647212199,52.01438109482256,-0.1854479837520031,0,-0.00816638255678459
2012-09-04,-0.0011666803068766287,0.06125621116191798,50.80426382944145,-0.19106385701343587,0,-0.009302055897897232
2012-09-05,-0.0010685707183876356,0.06109223164239086,48.33150949320171,-0.19777895450612548,0,-0.006886209262197518
2012-09-06,0.020229986945426916,0.09113090430392229,60.205688892103055,-0.0732875018580148,0,0.013180085466004687
2012-09-07,0.004041820826331798,0.09170407004496807,61.68890803537004,0.027700132068301686,0,0.025561799658989415
2012-09-10,-0.006166976771440781,0.09517998947860681,55.865390520179034,0.045007882670550114,0,0.012719541077033547
2012-09-11,0.0031300961339071395,0.09539873834108385,60.97961751754541,0.06671477880143195,0,0.016391432248679783
2012-09-12,0.002090812726943184,0.09513810439358057,62.0747150230243,0.08346178276928418,0,0.01934236814984125
2012-09-13,0.016178420727462187,0.10836220902542353,76.92199465819468,0.18476955837829245,0,0.03509422265044804
2012-09-14,0.003951183782312214,0.10856271190325796,76.19825655777419,0.2566824122816458,0,0.04736791461944079
2012-09-17,-0.0031298930089277044,0.10830465109647697,73.45772999875709,0.2608145589378388,0,0.03882493101123474
2012-09-18,-0.001280819899722391,0.108722734956451,72.9648627500029,0.23342388264336522,0,0.03870636672313976
2012-09-19,0.0011842984416763716,0.10860961576434083,73.09821800634589,0.2028141965515149,0,0.04104907417892956
2012-09-20,-0.0005411463933015789,0.10739528513218605,80.62727050868823,0.16038477081265246,0,0.01964833329067095
2012-09-21,-7.500281264068017e-05,0.10744747002938941,79.04032703235589,0.11536317656644779,0,0.015459249704371292
2012-09-24,-0.002235496862188047,0.10261999485599758,77.67564048963914,0.05712760075672385,0,0.019459365378126092
2012-09-25,-0.010557535164399138,0.10964621344078096,67.71859089922307,-0.05876256016573933,0,0.005600445725575165
2012-09-26,-0.005753519797518273,0.11204752474486072,50.686647698178085,-0.17404605028546594,0,-0.0022569602138247102
2012-09-27,0.009602745699971826,0.11594070078617867,54.84299394151188,-0.1865151964115489,0,-0.008796270451858157
2012-09-28,-0.004488056274561432,0.11764171595662747,56.23601848818933,-0.22168240989250354,0,-0.01712607860756743
2012-10-01,0.0026484896529240746,0.11323356043543242,55.92315166978081,-0.22398494889251463,0,-0.011430216394266557
2012-10-02,0.0008716200288738213,0.11250493615110116,55.075410153362945,-0.21618136092770912,0,-0.009300087655161327
2012-10-03,0.0036174491341215294,0.11239964654680555,43.77558693586463,-0.1846734429602318,0,-0.006886630515662406
2012-10-04,0.007148389276604848,0.11359859216567306,47.15799497804946,-0.11708288783045173,0,0.0007793864450851284
2012-10-05,-0.0003220518531314821,0.09216261306454022,49.81883696845162,-0.07741017567454023,0,0.0005321753958043018
2012-10-08,-0.0034629892316664387,0.09265402135797592,47.73481817001362,-0.07703182083449467,0,-0.0006952167535494436
2012-10-09,-0.009940240904071774,0.09694433558570509,38.965480919740465,-0.14173712294667895,0,-7.816121370640694e-05
2012-10-10,-0.006207225022659628,0.09901863866539501,35.693805591049625,-0.2197171207754759,0,-0.000531728076088589
2012-10-11,0.0001949809899712088,0.09872354660682038,35.91932168758993,-0.26147183214807646,0,-0.009890399300215624
2012-10-12,-0.002970407294848433,0.07924584504922876,35.556654954535574,-0.2974088762673443,0,-0.008386619658723005
2012-10-15,0.008045547607806397,0.08363960964832863,49.22370196463298,-0.25855389349920055,0,-0.003020356786129441
2012-10-16,0.010217621860417116,0.091451679828251,60.71952239746903,-0.1601518985399733,0,0.006341094715085482
2012-10-17,0.0041085483445358895,0.09255178662598001,57.40446949985188,-0.06744429365439353,0,0.006835429405860571
2012-10-18,-0.00244699144305186,0.09284625681214564,59.260682567911395,-0.024537601683940313,0,-0.0027793374169780005
2012-10-19,-0.01670983491297176,0.10921836592579254,44.8771738000634,-0.10442414557441698,0,-0.018988395279921244
2012-10-22,0.00043990322838529565,0.10928139321035146,44.56108301026461,-0.14921624634216973,0,-0.0151521310910262
2012-10-23,-0.014549330056546596,0.11910819673069359,34.866876713686494,-0.26201734939117427,0,-0.019680937865979686
2012-10-24,-0.003089768422080136,0.11464122407683568,27.89857597468672,-0.3399154328058006,0,-0.0166200671481761
2012-10-25,0.0029915209359539182,0.11416752444792484,30.4823245043671,-0.3538110596391598,0,-0.01386615696874316
2012-10-26,-0.0007292658497107912,0.10787815244155244,31.5135459588585,-0.3488627319427025,0,-0.011653613156936471
2012-10-31,0.00015598783326536893,0.10727784351706432,35.99359605069557,-0.3261368688900689,0,-0.019420551902321948
2012-11-01,0.010867731694480397,0.11430187682690252,47.765728688859944,-0.22664965426125266,0,-0.018782860297701265
